Show,Artists,Date,Days Elapsed,Day of Year,Sin Day of Year,Cos Day of Year,Day of Week,Sin Day of Week,Cos Day of Week,Tickets Sold,Total GBOR,Total GBOR Numeric,Advance Ticket Price,Artist Fee,Deal,Scan Count,Bar Sales,Bar Sales Numeric,GBOR Bar Sales Ratio,Bar Sales Per Head,Net Income,Spotify Followers,Spotify Followers Max,artist1_genres,artist2_genres,combined_genres
The Legwarmers,The Legwarmers,2021-11-26,5985,330,-0.5667017562911184,0.8239230057575536,5,-0.433883739117558,-0.9009688679024191,336.0,"$6,064.00",6064.0,$18.00 ,"$3,638.40",60% of GBOR,300.0,"$4,811.00",4811.0,1.26044481396799,$16.04,"$2,875.62",21976,21976,"anime,nerdcore",,"nerdcore,anime"
Mipso,Mipso,2021-12-04,5993,338,-0.4482293417404106,0.893918596519257,6,-0.9749279121818236,-0.2225209339563146,512.0,"$7,784.00",7784.0,$15.00 ,"$4,220.40",60% of GBOR,404.0,"$4,056.00",4056.0,1.9191321499013807,$10.04,"$3,955.58",86215,86215,"bluegrass,newgrass,americana,folk",,"americana,folk,newgrass,bluegrass"
Robert Earl Keen,Robert Earl Keen,2021-12-08,5997,342,-0.3856634062436074,0.9226395488404876,3,0.9749279121818236,-0.2225209339563143,509.0,"$17,839.00",17839.0,$35.00 ,"$10,000.00","$10,000 vsa 85%",416.0,"$4,804.00",4804.0,3.7133638634471273,$11.55,"$7,946.82",189728,189728,"texas country,red dirt,alt country,americana",,"red dirt,alt country,americana,texas country"
Mountain Goats,Mountain Goats,2021-12-15,6004,349,-0.2719581575341052,0.9623090774541488,3,0.9749279121818236,-0.2225209339563143,700.0,"$22,440.00",22440.0,$32.00 ,"$14,957.31",70% of GBOR,543.0,"$3,357.00",3357.0,6.684539767649687,$6.18,"$8,704.64",397516,397516,"folk punk,indie folk",,"folk punk,indie folk"
Puddles Pity Party,Puddles Pity Party,2021-12-22,6011,356,-0.154308820664281,0.9880226656636976,3,0.9749279121818236,-0.2225209339563143,229.0,"$8,129.00",8129.0,$35.00 ,"$6,300.00","$5,000 + 70%",204.0,$974.00,974.0,8.345995893223819,$4.77,-$704.13,120992,120992,,,
Anderson East,Anderson East,2022-01-23,6043,23,0.385663406243607,0.9226395488404876,7,-0.7818314824680299,0.6234898018587334,369.0,"$9,247.00",9247.0,$25.00 ,"$5,000.00","$5,000 + 85%",272.0,"$3,220.00",3220.0,2.871739130434783,$11.84,"$3,366.84",145638,145638,modern blues,,modern blues
Cory Wong,Cory Wong,2022-02-07,6058,38,0.6084768701151261,0.7935716089521474,1,0.0,1.0,722.0,"$18,113.00",18113.0,$25.00 ,"$7,628.43",$5000 + 85%,637.0,"$5,419.00",5419.0,3.342498615980808,$8.51,"$11,921.93",274751,274751,jazz funk,,jazz funk
Wild Rivers,Wild Rivers,2022-02-11,6062,42,0.6616346182422783,0.7498264012045686,5,-0.433883739117558,-0.9009688679024191,680.0,"$12,136.00",12136.0,$17.50 ,"$7,131.60",$3765 vs 60% of GBOR,632.0,"$12,136.00",12136.0,1.0,$19.20,"$5,216.33",272648,272648,folk pop,,folk pop
Ripe,Ripe,2022-02-12,6063,43,0.6744436188329455,0.7383263540031065,6,-0.9749279121818236,-0.2225209339563146,476.0,"$7,739.00",7739.0,$16.00 ,"$3,284.08",60% of GBOR,476.0,"$3,567.00",3567.0,2.169610316792823,$7.49,"$3,963.96",96559,96559,,,
The Steel Wheels,The Steel Wheels,2022-02-19,6070,50,0.7583058084785624,0.6518989958787126,6,-0.9749279121818236,-0.2225209339563146,584.0,"$16,487.00",16487.0,$28.00 ,"$9,652.20",60% of GBOR,536.0,"$5,430.00",5430.0,3.0362799263351747,$10.13,"$9,399.02",18504,18504,"bluegrass,newgrass,americana",,"americana,newgrass,bluegrass"
The Movement,The Movement,2022-02-20,6071,51,0.7694148268839378,0.6387494220515272,7,-0.7818314824680299,0.6234898018587334,441.0,"$8,904.00",8904.0,$20.00 ,"$2,292.40",60% of GBOR,492.0,"$7,016.00",7016.0,1.2690992018244014,$14.26,"$4,483.66",137009,137009,"reggae rock,reggae,roots reggae",,"roots reggae,reggae,reggae rock"
The Backseat Lovers,The Backseat Lovers,2022-02-22,6073,53,0.7909456567567772,0.6118864012687243,2,0.7818314824680298,0.6234898018587336,750.0,"$17,250.00",17250.0,$23.00 ,"$10,463.34",60% of GBOR,750.0,"$3,737.00",3737.0,4.616002140754616,$4.98,"$10,015.96",738607,738607,,,
Lucy Dacus,Lucy Dacus,2022-02-25,6076,56,0.8214765533024142,0.5702422926917871,5,-0.433883739117558,-0.9009688679024191,770.0,"$19,250.00",19250.0,$25.00 ,"$10,432.66",$7500 vs 85%,741.0,"$4,761.00",4761.0,4.043268220961982,$6.43,"$10,211.21",552703,552703,,,
Mdou Moctor,Mdou Moctor,2022-02-26,6077,57,0.8311706263658079,0.5560174366570446,6,-0.9749279121818236,-0.2225209339563146,347.0,"$6,446.00",6446.0,$18.00 ,"$5,000.00","$5,000 vs 85%",340.0,"$2,539.00",2539.0,2.5387948011027963,$7.47,"$1,082.70",146229,146229,gnawa,,gnawa
Sammy Rae and the Friends,"Sammy Rae, the Friends",2022-03-01,6080,60,0.8587639582758029,0.5123714121284237,2,0.7818314824680298,0.6234898018587336,476.0,"$9,554.00",9554.0,$20.00 ,"$5,476.00",60% of GBOR,444.0,"$3,357.00",3357.0,2.8459934465296395,$7.56,"$4,115.37","216643,10308676",10308676,,"rockabilly,rock and roll","rock and roll,rockabilly"
Faye Webster,Faye Webster,2022-03-03,6082,62,0.8758917051442429,0.4825077417612184,4,0.4338837391175582,-0.900968867902419,775.0,"$11,871.00",11871.0,$16.00 ,"$6,891.15",60% of GBOR,775.0,"$3,937.00",3937.0,3.015240030480061,$5.08,"$4,911.47",1704392,1704392,,,
The Legwarmers,The Legwarmers,2022-03-04,6083,63,0.8840675099433636,0.4673592171580022,5,-0.433883739117558,-0.9009688679024191,510.0,"$9,690.00",9690.0,$19.00 ,"$6,298.50",60% of GBOR,510.0,"$9,842.00",9842.0,0.9845559845559846,$19.30,"$6,954.57",21976,21976,"anime,nerdcore",,"nerdcore,anime"
Chamomille & Whiskey,CHAMOMILE AND WHISKEY,2022-03-18,6097,77,0.9700639218515072,0.2428497220959356,5,-0.433883739117558,-0.9009688679024191,260.0,"$2,900.00",2900.0,$11.00 ,"$1,740.00",60% of GBOR,260.0,"$4,146.00",4146.0,0.6994693680656054,$15.95,$403.17,1609,1609,,,
Blues Traveler,Blues Traveler,2022-03-20,6099,79,0.9778483415056568,0.2093146459630484,7,-0.7818314824680299,0.6234898018587334,514.0,"$17,122.00",17122.0,$33.00 ,"$15,000.00","$15,000 + 70%",484.0,"$6,475.00",6475.0,2.6443243243243244,$13.38,"$4,548.30",699530,699530,,,
Soccer Mommy,Soccer Mommy,2022-03-21,6100,80,0.9813064702716092,0.1924515819708299,1,0.0,1.0,450.0,"$9,920.00",9920.0,$22.00 ,"$7,500.00",$7500 vs 85%,410.0,"$2,401.00",2401.0,4.131611828404831,$5.86,"$1,643.53",399112,399112,indie,,indie
Railroad Earth,Railroad Earth,2022-03-25,6104,84,0.9922222094179324,0.1244792638867891,5,-0.433883739117558,-0.9009688679024191,341.0,"$8,976.50",8976.5,$27.50 ,"$5,385.90",60% of GBOR,340.0,"$5,419.00",5419.0,1.656486436611921,$15.94,"$4,987.92",104671,104671,"newgrass,bluegrass,americana",,"americana,newgrass,bluegrass"
Railroad Earth,Railroad Earth,2022-03-26,6105,85,0.994217906893952,0.107381346664163,6,-0.9749279121818236,-0.2225209339563146,535.0,"$14,421.50",14421.5,$27.50 ,"$9,373.98",60% of GBOR,506.0,"$7,488.00",7488.0,1.925948183760684,$14.80,"$9,477.06",104671,104671,"newgrass,bluegrass,americana",,"americana,newgrass,bluegrass"
Welcome to Nightvale,Welcome to Nightvale,2022-03-28,6107,87,0.9973249731081556,0.0730951298980777,1,0.0,1.0,314.0,"$10,056.00",10056.0,$32.00 ,"$5,361.60",60% of GBOR,314.0,$702.00,702.0,14.324786324786324,$2.24,"$3,378.99",158068,158068,,,
The Vegabonds,The Vegabonds,2022-04-01,6111,91,0.99999073973619,0.0043035382962442,5,-0.433883739117558,-0.9009688679024191,458.0,"$7,296.00",7296.0,$17.00 ,"$4,077.60",60% of GBOR,458.0,"$7,916.82",7916.82,0.9215821504088764,$17.29,"$5,280.11",17387,17387,southern rock,,southern rock
Tommy Emmanuel,Tommy Emmanuel,2022-04-15,6125,105,0.9721181966290612,-0.2344913895704098,5,-0.433883739117558,-0.9009688679024191,431.0,"$23,717.00",23717.0,$55.00 ,"$15,424.95","$15,000 vs 85%",383.0,"$2,215.81",2215.81,10.703535050387895,$5.79,"$9,542.14",197974,197974,,,
Sharon Van Etten,Sharon Van Etten,2022-04-21,6131,111,0.9427611433904208,-0.3334687789181868,4,0.4338837391175582,-0.900968867902419,636.0,"$17,818.00",17818.0,$28.00 ,"$12,000.00","$12,000 vs 85%",501.0,"$4,170.86",4170.86,4.272020638429485,$8.33,"$7,943.33",553682,553682,,,
Mat Kearney,Mat Kearney,2022-04-25,6135,115,0.9175836260593936,-0.3975428142825559,1,0.0,1.0,456.0,"$13,700.00",13700.0,$30.00 ,"$10,750.00","$10,750 vs 85% ",456.0,"$3,338.01",3338.01,4.1042417488263965,$7.32,"$4,308.49",483858,483858,,,
Too Many Zoos,Too Many Zoos,2022-04-26,6136,116,0.9106046300942162,-0.4132786077829042,2,0.7818314824680298,0.6234898018587336,248.0,"$4,994.00",4994.0,$20.00 ,"$5,500.00",$5500 vs 85%,225.0,"$2,611.03",2611.03,1.9126551590751544,$11.60,"$1,031.73",204995,204995,,,
No Scrubs,No Scrubs,2022-04-30,6140,120,0.8800122039735357,-0.4749510720670499,6,-0.9749279121818236,-0.2225209339563146,290.0,"$3,402.00",3402.0,$11.00 ,"$1,500.00",$1500 vs 50% of GBOR,269.0,"$4,314.00",4314.0,0.7885952712100139,$16.04,"$2,175.29",9,9,,,
Lawrence,Lawrence,2022-05-03,6143,123,0.854322169749827,-0.5197438121555155,2,0.7818314824680298,0.6234898018587336,750.0,"$13,375.00",13375.0,$15.00 ,"$7,806.17",60% of GBOR,625.0,"$4,370.43",4370.43,3.060339600451214,$6.99,"$6,245.54",342050,342050,"pop soul,retro soul,christmas",,"pop soul,christmas,retro soul"
Gogol Bordello,Gogol Bordello,2022-05-09,6149,129,0.7961828637826158,-0.6050560696488488,1,0.0,1.0,773.0,"$25,524.00",25524.0,$33.00 ,"$17,000.00",$17000 vs 85%,773.0,"$8,120.90",8120.9,3.143001391471389,$10.51,"$11,320.17",366906,366906,"folk punk,dark cabaret",,"folk punk,dark cabaret"
Dark Star Orchestra,Dark Star Orchestra,2022-05-17,6157,137,0.705583610107178,-0.7086266782644596,2,0.7818314824680298,0.6234898018587336,737.0,"$24,746.00",24746.0,$33.00 ,"$17,788.70","$16,500 + 70%",737.0,"$11,590.84",11590.84,2.134961745654327,$15.73,"$13,477.31",8304,8304,,,
Nathan Colberg,Nathan Colberg,2022-05-21,6161,141,0.6551563572090853,-0.7554933140726803,6,-0.9749279121818236,-0.2225209339563146,375.0,"$5,310.00",5310.0,$14.00 ,"$3,186.00",60% of GBOR,293.0,"$2,712.63",2712.63,1.9575098704946856,$9.26,"$1,478.11",9134,9134,,,
Stranger Things Dance Party,Stranger Things Dance Party,2022-05-28,6168,148,0.5595892624101765,-0.8287700871745038,6,-0.9749279121818236,-0.2225209339563146,231.0,"$2,656.00",2656.0,$11.00 ,"$1,593.60",60% of GBOR,231.0,"$3,238.00",3238.0,0.820259419394688,$14.02,$257.89,6245483,6245483,funk,,funk
Jimmy Vaughan,Jimmy Vaughan,2022-07-16,6217,197,-0.2470221804809352,-0.9690098257244064,6,-0.9749279121818236,-0.2225209339563146,347.0,"$12,201.00",12201.0,$33.00 ,"$7,500.00",$7500 vs 85%,347.0,"$3,064.96",3064.96,3.980802359574024,$8.83,"$5,099.01",145921,145921,"blues,blues rock,modern blues,classic blues,soul blues",,"blues,soul blues,blues rock,classic blues,modern blues"
The Legwarmers,The Legwarmers,2022-08-05,6237,217,-0.5595892624101763,-0.828770087174504,5,-0.433883739117558,-0.9009688679024191,585.0,"$11,115.00",11115.0,$19.00 ,"$7,224.75",60% of GBOR,556.0,"$9,132.84",9132.84,1.2170365406598604,$16.43,"$7,874.75",21976,21976,"anime,nerdcore",,"nerdcore,anime"
Cody Purvis,Cody Purvis,2022-08-20,6252,232,-0.7526668275320083,-0.6584015846980489,6,-0.9749279121818236,-0.2225209339563146,281.0,"$2,529.00",2529.0,$9.00 ,"$1,014.50",50% of GBOR,281.0,"$4,081.86",4081.86,0.6195704899237112,$14.53,$238.56,2307,2307,,,
Hiss Golden Messenger,Hiss Golden Messenger,2022-08-30,6262,242,-0.8543221697498269,-0.5197438121555157,2,0.7818314824680298,0.6234898018587336,324.0,"$7,035.00",7035.0,$21.50 ,"$5,000.00",$5000 vs 85%,334.0,"$3,502.00",3502.0,2.008852084523129,$10.49,"$2,023.97",92905,92905,"americana,roots rock,alt country",,"americana,alt country,roots rock"
Briston Maroney,Briston Maroney,2022-09-14,6277,257,-0.9587178169872964,-0.2843591872810036,3,0.9749279121818236,-0.2225209339563143,775.0,"$15,524.00",15524.0,$20.00 ,"$8,669.96",60% of GBOR,698.0,"$3,573.00",3573.0,4.344808284354884,$5.12,"$9,694.79",321108,321108,,,
Butcher Brown Band,Butcher Brown Band,2022-09-16,6279,259,-0.9679377830240642,-0.2511900638848195,5,-0.433883739117558,-0.9009688679024191,222.0,"$3,860.00",3860.0,$17.00 ,"$2,316.00",60% of GBOR,238.0,"$2,143.85",2143.85,1.8004991020827017,$9.01,$362.19,77131,77131,,,
YOLA,YOLA,2022-09-17,6280,260,-0.9721181966290612,-0.2344913895704105,6,-0.9749279121818236,-0.2225209339563146,393.0,"$10,819.50",10819.5,$27.00 ,"$10,000.00","$10,000 vs 85%",320.0,"$3,132.15",3132.15,3.45433647813802,$9.79,-$151.04,144406,144406,"retro soul,americana,folk",,"americana,folk,retro soul"
Afghan Whigs,Afghan Whigs,2022-09-20,6283,263,-0.9829265519799822,-0.1839983516576798,2,0.7818314824680298,0.6234898018587336,212.0,"$6,398.00",6398.0,$28.00 ,"$10,000.00","$10,000 vs 85%",271.0,"$2,774.24",2774.24,2.3062171982236577,$10.24,"-$5,951.85",120284,120284,grunge,,grunge
Pup,Pup,2022-09-21,6284,264,-0.9859481499638304,-0.1670516255021195,3,0.9749279121818236,-0.2225209339563143,273.0,"$6,815.00",6815.0,$25.00 ,"$7,500.00",$7500 + 85%,242.0,"$2,095.00",2095.0,3.252983293556086,$8.66,"-$2,367.87",267250,267250,"midwest emo,emo,punk",,"punk,midwest emo,emo"
The Dip,The Dip,2022-09-22,6285,265,-0.9886775902323404,-0.1500553983446526,4,0.4338837391175582,-0.900968867902419,218.0,"$4,405.00",4405.0,$20.00 ,"$2,343.00",60% of GBOR,218.0,"$2,448.80",2448.8,1.798840248284874,$11.23,$695.59,195234,195234,retro soul,,retro soul
Lost Dog Street Band,Lost Dog Street Band,2022-09-25,6288,268,-0.9951053111006974,-0.0988201387328721,7,-0.7818314824680299,0.6234898018587334,399.0,"$10,056.00",10056.0,$25.00 ,"$4,683.60",60% of GBOR,369.0,"$4,801.86",4801.86,2.094188501955492,$13.01,"$5,957.02",131131,131131,"folk punk,bluegrass,americana,gothic country,alt country,folk",,"folk punk,gothic country,folk,alt country,bluegrass,americana"
Jukebox the Ghost,Jukebox the Ghost,2022-09-30,6293,273,-0.999916658654738,-0.0129102960750088,5,-0.433883739117558,-0.9009688679024191,346.0,"$6,959.00",6959.0,$20.00 ,"$3,150.00",$3500 vs 85%,300.0,"$2,193.00",2193.0,3.1732786137710898,$7.31,"$2,790.88",227727,227727,,,
Tai Verdes,Tai Verdes,2022-10-05,6298,278,-0.9973249731081556,0.0730951298980777,3,0.9749279121818236,-0.2225209339563143,524.0,"$12,092.00",12092.0,$23.00 ,"$8,000.00","$8,000 vs 85% of GBOR",508.0,"$2,389.95",2389.95,5.059520073641709,$4.70,"$3,646.99",829310,829310,,,
St Lucia,St Lucia,2022-10-06,6299,279,-0.9959189961471792,0.0902516100310407,4,0.4338837391175582,-0.900968867902419,244.0,"$5,896.00",5896.0,$24.00 ,"$7,000.00","$7,000 + 85%",220.0,"$2,953.16",2953.16,1.9965054382424248,$13.42,"-$2,419.02",1029843,1029843,"opera,classical,canzone napoletana",,"canzone napoletana,classical,opera"
Stereolab,Stereolab,2022-10-12,6305,285,-0.9813064702716092,0.1924515819708299,3,0.9749279121818236,-0.2225209339563143,732.0,"$20,586.00",20586.0,$28.00 ,"$13,860.20","$12,500 + 70% of GBOR",697.0,"$6,037.04",6037.04,3.4099492466506764,$8.66,"$9,892.16",350532,350532,"art pop,krautrock,indietronica,post-rock",,"post-rock,art pop,krautrock,indietronica"
Warren Zeiders,Warren Zeiders,2022-10-13,6306,286,-0.9778483415056568,0.2093146459630488,4,0.4338837391175582,-0.900968867902419,750.0,"$15,375.00",15375.0,$20.50 ,"$8,138.75",$7500 vs 85%,750.0,"$10,797.00",10797.0,1.4240066685190331,$14.40,"$12,988.10",883544,883544,country,,country
The Legwarmers,The Legwarmers,2022-10-15,6308,288,-0.970063921851507,0.2428497220959358,6,-0.9749279121818236,-0.2225209339563146,544.0,"$10,336.00",10336.0,$19.00 ,"$6,718.40",60% of GBOR,544.0,"$8,160.00",8160.0,1.2666666666666666,$15.00,"$5,987.99",21976,21976,"anime,nerdcore",,"nerdcore,anime"
Madison Cunningham,Madison Cunningham,2022-10-18,6311,291,-0.9562348265919058,0.2926003356333479,2,0.7818314824680298,0.6234898018587336,200.0,"$4,024.00",4024.0,$20.00 ,"$5,000.00",$5000 vs 85%,203.0,"$1,430.00",1430.0,2.813986013986014,$7.04,"-$2,498.48",125393,125393,,,
Calexico,Calexico,2022-10-19,6312,292,-0.9510565162951536,0.3090169943749472,3,0.9749279121818236,-0.2225209339563143,277.0,"$7,816.00",7816.0,$28.00 ,"$7,000.00","$7,000 + 85% ",257.0,"$2,432.00",2432.0,3.213815789473684,$9.46,$176.16,211037,211037,"alt country,americana,roots rock",,"americana,alt country,roots rock"
Zoso,Zoso,2022-10-20,6313,293,-0.9455963874271428,0.3253420847119795,4,0.4338837391175582,-0.900968867902419,292.0,"$5,074.00",5074.0,$17.00 ,"$2,894.40",60% of GBOR,301.0,"$3,876.36",3876.36,1.30895995212003,$12.88,"$1,746.13",162,162,,,
PJ Morton,PJ Morton,2022-10-21,6314,294,-0.9398560579418952,0.341570769167856,5,-0.433883739117558,-0.9009688679024191,417.0,"$13,638.00",13638.0,$32.50 ,"$15,000.00","$15,000 vs 85% of GBOR",382.0,"$2,754.00",2754.0,4.952069716775599,$7.21,-$930.59,293337,293337,neo soul,,neo soul
Cadillac Three,Cadillac Three,2022-10-22,6315,295,-0.9338372288229252,0.3576982388331254,6,-0.9749279121818236,-0.2225209339563146,618.0,"$15,382.00",15382.0,$25.00 ,"$7,621.35",$7000 + 85%,473.0,"$9,876.00",9876.0,1.5575131632239774,$20.88,"$11,592.73",183231,183231,"country rock,southern rock,country,red dirt",,"country,southern rock,country rock,red dirt"
Brent Cobb and Hayes Carl,"Brent Cobb, Hayes Carl",2022-10-23,6316,296,-0.9275416835791964,0.3737197147904692,7,-0.7818314824680299,0.6234898018587334,378.0,"$12,264.00",12264.0,$28.00 ,"$7,358.40",60% of GBOR,305.0,"$3,612.00",3612.0,3.395348837209302,$11.84,"$6,436.43","168492,131756",168492,"americana,alt country,red dirt","texas country,red dirt,alt country,americana","americana,alt country,red dirt,texas country"
Twiddle,Twiddle,2022-10-25,6318,298,-0.9141279881853336,0.4054257283599973,2,0.7818314824680298,0.6234898018587336,397.0,"$10,409.00",10409.0,$26.00 ,"$5,310.32",60% of GBOR,388.0,"$6,114.00",6114.0,1.7024860974811906,$15.76,"$6,352.93",116690,116690,funk rock,,funk rock
Whitney,Whitney,2022-10-26,6319,299,-0.9070138128026362,0.4211008707960891,3,0.9749279121818236,-0.2225209339563143,218.0,"$7,116.50",7116.5,$32.50 ,"$9,000.00",$9000 vs 85%,218.0,"$1,539.00",1539.0,4.624106562703054,$7.06,"-$3,657.70",10861072,10861072,,,
Badfish,Badfish,2022-10-27,6320,300,-0.8996308696522434,0.4366512319560638,4,0.4338837391175582,-0.900968867902419,354.0,"$6,619.00",6619.0,$19.00 ,"$3,567.60",60% of GBOR,309.0,"$4,745.00",4745.0,1.3949420442571128,$15.36,"$2,547.07",3706,3706,reggae rock,,reggae rock
Andy Frasco,Andy Frasco,2022-10-28,6321,301,-0.8919813464595487,0.4520722039323037,5,-0.433883739117558,-0.9009688679024191,354.0,"$7,080.00",7080.0,$20.00 ,"$3,798.00",60% of GBOR,354.0,"$7,619.00",7619.0,0.929255807848799,$21.52,"$4,933.33",38395,38395,,,
The Disco Biscuits,The Disco Biscuits,2022-10-30,6323,303,-0.8758917051442433,0.4825077417612176,7,-0.7818314824680299,0.6234898018587334,699.0,"$30,302.00",30302.0,$43.00 ,"$25,000.00","$25,000 vs 85%",653.0,"$13,457.00",13457.0,2.251764880731218,$20.61,"$11,026.27",89632,89632,,,
Penny & Sparrow,"Penny, Sparrow",2022-11-04,6328,308,-0.8311706263658079,0.5560174366570446,5,-0.433883739117558,-0.9009688679024191,570.0,"$13,140.00",13140.0,$23.00 ,"$7,460.36",60% of GBOR,497.0,"$2,737.00",2737.0,4.800876872488126,$5.51,"$6,039.62","785788,49722",785788,"punk,skate punk,ska punk,melodic hardcore,hardcore punk",lullaby,"melodic hardcore,ska punk,lullaby,hardcore punk,punk,skate punk"
Keller Williams,Keller Williams,2022-11-05,6329,309,-0.8214765533024145,0.5702422926917867,6,-0.9749279121818236,-0.2225209339563146,337.0,"$8,826.00",8826.0,$26.00 ,"$4,926.60",60% of GBOR,345.0,"$4,338.00",4338.0,2.034578146611341,$12.57,"$4,389.38",123125,123125,"newgrass,bluegrass",,"newgrass,bluegrass"
California Honey Drops,California Honey Drops,2022-11-11,6335,315,-0.7583058084785625,0.6518989958787125,5,-0.433883739117558,-0.9009688679024191,773.0,"$18,289.00",18289.0,$23.00 ,"$11,225.35",60% of GBOR,750.0,"$10,724.25",10724.25,1.7053873231228291,$14.30,"$12,133.97",137180,137180,retro soul,,retro soul
Teddy Swims,Teddy Swims,2022-11-12,6336,316,-0.7469720876965551,0.6648553979642866,6,-0.9749279121818236,-0.2225209339563146,800.0,"$24,540.02",24540.02,$24.99 ,"$15,159.41",$8500 vs 85%,753.0,"$11,099.57",11099.57,2.210898260022686,$14.74,"$14,247.46",3978900,3978900,,,
Thankful Dead,Thankful Dead,2022-11-23,6347,327,-0.6084768701151264,0.7935716089521472,3,0.9749279121818236,-0.2225209339563143,555.0,"$6,098.00",6098.0,$11.00 ,"$3,658.80",60% of GBOR,543.0,"$8,369.00",8369.0,0.7286414147448919,$15.41,"$5,046.30",1930254,1930254,"psychedelic rock,acid rock",,"acid rock,psychedelic rock"
Chamomille & Whiskey,CHAMOMILE AND WHISKEY,2022-11-26,6350,330,-0.5667017562911184,0.8239230057575536,6,-0.9749279121818236,-0.2225209339563146,366.0,"$4,896.00",4896.0,$14.00 ,"$2,937.60",60% of GBOR,365.0,"$5,745.50",5745.5,0.8521451570794535,$15.74,"$2,642.69",1609,1609,,,
Blackberry Smoke,Blackberry Smoke,2022-12-01,6355,335,-0.4937755501599773,0.8695893893466109,4,0.4338837391175582,-0.900968867902419,750.0,"$27,750.00",27750.0,$37.00 ,"$17,500.00","$17,500 + 70%",684.0,"$11,250.00",11250.0,2.466666666666667,$16.45,"$12,737.76",379102,379102,"southern rock,country rock,red dirt",,"red dirt,southern rock,country rock"
Pigeons Playing Ping Pong,Pigeons Playing Ping Pong,2022-12-03,6357,337,-0.4635502709028512,0.8860706215341378,6,-0.9749279121818236,-0.2225209339563146,750.0,"$20,625.00",20625.0,$27.50 ,"$13,909.57",60% of GBOR,750.0,"$12,832.08",12832.08,1.60729982980156,$17.11,"$14,017.52",129500,129500,funk rock,,funk rock
Pigeons Playing Ping Pong,Pigeons Playing Ping Pong,2022-12-03,6357,337,-0.4635502709028512,0.8860706215341378,6,-0.9749279121818236,-0.2225209339563146,648.0,"$17,622.00",17622.0,$27.50 ,"$11,040.53",60% of GBOR,648.0,"$9,719.19",9719.19,1.8131140558009464,$15.00,"$10,516.25",129500,129500,funk rock,,funk rock
Dan Tyminski,Dan Tyminski,2022-12-10,6364,344,-0.3536761221763721,0.935367949313148,6,-0.9749279121818236,-0.2225209339563146,243.0,"$8,216.00",8216.0,$31.00 ,"$3,500.00","$3,500 vs 85%",244.0,"$1,810.00",1810.0,4.539226519337016,$7.42,"$3,699.06",50243,50243,"bluegrass,newgrass",,"newgrass,bluegrass"
